height,weight,size
168.0,55.0,S
168.0,55.0,S
168.0,55.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
163.0,57.0,L
163.0,57.0,L
163.0,57.0,L
163.0,57.0,L
163.0,57.0,L
163.0,57.0,L
163.0,57.0,L
163.0,57.0,L
163.0,57.0,L
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
168.0,53.0,S
168.0,53.0,S
168.0,53.0,S
168.0,53.0,S
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
169.0,64.0,L
169.0,64.0,L
169.0,64.0,L
169.0,64.0,L
169.0,64.0,L
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
167.0,68.0,XL
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
166.0,60.0,L
166.0,60.0,L
166.0,60.0,L
166.0,60.0,L
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,52.0,M
157.0,52.0,M
157.0,52.0,M
157.0,52.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
150.0,52.0,M
150.0,52.0,M
150.0,52.0,M
150.0,52.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
157.0,52.0,M
157.0,52.0,M
157.0,52.0,M
157.0,52.0,M
157.0,52.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
163.0,55.0,M
157.0,49.0,S
157.0,49.0,S
157.0,49.0,S
157.0,52.0,M
157.0,52.0,M
157.0,52.0,M
157.0,52.0,M
157.0,52.0,M
160.0,65.0,L
160.0,65.0,L
157.0,49.0,S
157.0,49.0,S
157.0,49.0,S
157.0,49.0,S
165.0,54.0,S
165.0,54.0,S
165.0,54.0,S
165.0,54.0,S
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
165.0,60.0,L
165.0,60.0,L
165.0,60.0,L
165.0,60.0,L
165.0,60.0,L
165.0,60.0,L
165.0,60.0,L
165.0,60.0,L
165.0,60.0,L
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
158.0,47.0,S
158.0,47.0,S
158.0,47.0,S
158.0,47.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
164.0,48.0,S
164.0,48.0,S
164.0,48.0,S
164.0,48.0,S
164.0,48.0,S
170.0,54.0,M
170.0,54.0,M
170.0,54.0,M
170.0,54.0,M
170.0,54.0,M
170.0,54.0,M
170.0,54.0,M
170.0,54.0,M
170.0,54.0,M
159.0,64.0,L
159.0,64.0,L
159.0,64.0,L
159.0,64.0,L
159.0,64.0,L
159.0,64.0,L
159.0,64.0,L
159.0,64.0,L
159.0,64.0,L
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
163.0,48.0,S
163.0,48.0,S
163.0,48.0,S
163.0,48.0,S
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
154.0,43.0,S
154.0,43.0,S
154.0,43.0,S
154.0,43.0,S
154.0,43.0,S
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
155.0,50.0,S
155.0,50.0,S
155.0,50.0,S
155.0,50.0,S
155.0,50.0,S
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
155.0,50.0,S
155.0,50.0,S
155.0,50.0,S
168.0,80.0,XL
168.0,80.0,XL
168.0,80.0,XL
168.0,80.0,XL
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
164.0,56.0,M
164.0,56.0,M
164.0,56.0,M
164.0,56.0,M
164.0,56.0,M
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
157.0,44.0,S
157.0,44.0,S
157.0,44.0,S
157.0,44.0,S
160.0,54.0,M
160.0,54.0,M
160.0,54.0,M
160.0,54.0,M
160.0,54.0,M
157.0,49.0,S
157.0,49.0,S
157.0,49.0,S
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
157.0,58.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
163.0,68.0,M
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
168.0,58.0,M
168.0,58.0,M
168.0,58.0,M
168.0,58.0,M
163.0,54.0,M
163.0,54.0,M
163.0,54.0,M
163.0,54.0,M
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
158.0,63.0,L
158.0,63.0,L
158.0,63.0,L
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
170.0,65.0,M
170.0,65.0,M
170.0,65.0,M
170.0,65.0,M
170.0,65.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
163.0,48.0,S
163.0,48.0,S
163.0,48.0,S
163.0,48.0,S
163.0,48.0,S
154.0,43.0,S
154.0,43.0,S
154.0,43.0,S
154.0,43.0,S
154.0,43.0,S
160.0,54.0,M
160.0,54.0,M
160.0,54.0,M
160.0,54.0,M
160.0,54.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
163.0,56.0,M
154.0,42.0,S
154.0,42.0,S
154.0,42.0,S
154.0,42.0,S
154.0,42.0,S
154.0,42.0,S
154.0,42.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
158.0,47.0,S
158.0,47.0,S
158.0,47.0,S
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
163.0,59.0,L
163.0,59.0,L
163.0,59.0,L
163.0,59.0,L
163.0,59.0,L
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
170.0,59.0,M
163.0,65.0,L
163.0,65.0,L
163.0,65.0,L
156.0,56.0,M
156.0,56.0,M
156.0,56.0,M
160.0,51.0,S
160.0,51.0,S
160.0,51.0,S
154.0,45.0,S
154.0,45.0,S
154.0,45.0,S
154.0,45.0,S
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
150.0,46.0,M
165.0,64.0,M
165.0,64.0,M
165.0,64.0,M
165.0,64.0,M
166.0,52.0,M
166.0,52.0,M
166.0,52.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
163.0,65.0,L
163.0,65.0,L
163.0,65.0,L
163.0,65.0,L
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
158.0,70.0,XL
158.0,70.0,XL
158.0,70.0,XL
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
167.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
159.0,60.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
161.0,45.0,S
161.0,45.0,S
161.0,45.0,S
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
157.0,47.0,S
157.0,47.0,S
157.0,47.0,S
157.0,47.0,S
157.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
162.0,57.0,M
162.0,57.0,M
162.0,57.0,M
162.0,57.0,M
162.0,57.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
164.0,55.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
168.0,50.0,M
159.0,51.0,M
159.0,51.0,M
159.0,51.0,M
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
159.0,51.0,M
159.0,51.0,M
159.0,51.0,M
158.0,50.0,S
158.0,50.0,S
166.0,55.0,M
166.0,55.0,M
166.0,55.0,M
166.0,55.0,M
166.0,55.0,M
166.0,55.0,M
166.0,55.0,M
166.0,55.0,M
166.0,55.0,M
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,53.0,S
161.0,53.0,S
161.0,53.0,S
172.0,58.0,L
172.0,58.0,L
172.0,58.0,L
172.0,58.0,L
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
165.0,55.0,M
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
160.0,58.0,L
156.0,56.0,M
156.0,56.0,M
156.0,56.0,M
156.0,56.0,M
156.0,56.0,M
158.0,48.0,M
158.0,48.0,M
158.0,48.0,M
158.0,48.0,M
158.0,48.0,M
158.0,48.0,M
158.0,48.0,M
158.0,48.0,M
158.0,48.0,M
161.0,59.0,L
161.0,59.0,L
161.0,59.0,L
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
163.0,53.0,M
163.0,53.0,M
171.0,62.0,L
171.0,62.0,L
171.0,62.0,L
146.0,41.0,S
146.0,41.0,S
163.0,65.0,L
163.0,65.0,L
163.0,65.0,L
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
172.0,58.0,L
172.0,58.0,L
172.0,58.0,L
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
158.0,44.0,XS
158.0,44.0,XS
158.0,44.0,XS
158.0,44.0,XS
158.0,44.0,XS
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,44.0,XS
158.0,44.0,XS
158.0,44.0,XS
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
158.0,50.0,S
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,65.0,L
163.0,65.0,L
163.0,65.0,L
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
166.0,54.0,M
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,63.0,L
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
161.0,62.0,L
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
156.0,54.0,M
156.0,54.0,M
156.0,54.0,M
156.0,54.0,M
156.0,54.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
166.0,55.0,S
166.0,55.0,S
166.0,55.0,S
166.0,55.0,S
166.0,55.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
158.0,45.0,S
158.0,45.0,S
158.0,45.0,S
158.0,45.0,S
158.0,45.0,S
158.0,45.0,S
158.0,45.0,S
158.0,45.0,S
158.0,45.0,S
166.0,55.0,S
166.0,55.0,S
166.0,55.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,47.0,S
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
163.0,63.0,L
163.0,63.0,L
156.0,50.0,S
156.0,50.0,S
156.0,50.0,S
156.0,50.0,S
156.0,50.0,S
156.0,50.0,S
156.0,50.0,S
156.0,50.0,S
156.0,50.0,S
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
157.0,51.0,S
157.0,51.0,S
157.0,51.0,S
157.0,51.0,S
157.0,51.0,S
157.0,51.0,S
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,65.0,L
160.0,51.0,S
160.0,51.0,S
160.0,51.0,S
160.0,51.0,S
160.0,51.0,S
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
160.0,70.0,L
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
146.0,41.0,S
159.0,50.0,S
159.0,50.0,S
159.0,50.0,S
160.0,55.0,M
160.0,55.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
155.0,50.0,M
159.0,54.0,S
159.0,54.0,S
159.0,54.0,S
159.0,54.0,S
159.0,54.0,S
159.0,54.0,S
159.0,54.0,S
159.0,54.0,S
159.0,54.0,S
159.0,54.0,S
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
159.0,53.0,M
159.0,53.0,M
160.0,48.0,S
160.0,48.0,S
160.0,48.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
159.0,48.0,S
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
160.0,57.0,L
160.0,57.0,L
160.0,57.0,L
160.0,57.0,L
160.0,57.0,L
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
166.0,46.0,S
159.0,50.0,M
159.0,50.0,M
159.0,50.0,M
159.0,50.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
165.0,53.0,M
159.0,50.0,M
159.0,50.0,M
159.0,50.0,M
159.0,50.0,M
159.0,50.0,M
160.0,57.0,L
160.0,57.0,L
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
162.0,50.0,M
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
163.0,49.0,S
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
164.0,49.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
160.0,47.0,S
160.0,47.0,S
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
159.0,53.0,M
159.0,53.0,M
159.0,53.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
166.0,55.0,S
166.0,55.0,S
166.0,55.0,S
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
163.0,52.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
